timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751943766158,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943766276,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943766376,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943766493,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943766594,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943766693,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943766911,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767011,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767111,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767229,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767329,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767430,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767547,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767670,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943767754,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
