timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751942309576,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309681,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309794,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309895,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942310011,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942310117,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942310223,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.06,-1.69,15.94,1.06,-1.69,15.94
1751942310332,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.5,-1.63,15.75,1.5,-1.63,15.75
1751942310437,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.56,-1.69,15.25,1.56,-1.69,15.25
1751942310544,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.5,-1.69,15.25,1.5,-1.69,15.25
1751942310655,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.63,-1.56,15.19,1.63,-1.56,15.19
1751942310763,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.25,-1.5,15.25,2.25,-1.5,15.25
1751942310873,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.19,-1.5,15.0,2.19,-1.5,15.0
1751942310977,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.19,-1.5,15.0,2.19,-1.5,15.0
1751942311085,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.19,-1.5,15.0,2.19,-1.5,15.0
1751942311193,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.19,-1.38,15.94,2.19,-1.38,15.94
1751942311298,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.44,-0.88,15.94,2.44,-0.88,15.94
1751942311407,1.0,0.0,0.0,0.0,0.0,0.0,9.81,10.38,-1.44,14.63,10.38,-1.44,14.63
1751942311515,1.0,0.0,0.0,0.0,0.0,0.0,9.81,26.31,-0.31,17.63,26.31,-0.31,17.63
1751942311621,1.0,0.0,0.0,0.0,0.0,0.0,9.81,9.75,-1.31,7.56,9.75,-1.31,7.56
1751942311725,1.0,0.0,0.0,0.0,0.0,0.0,9.81,4.63,-1.88,4.25,4.63,-1.88,4.25
1751942311829,1.0,0.0,0.0,0.0,0.0,0.0,9.81,357.81,1.19,2.75,357.81,1.19,2.75
1751942311944,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.06,0.13,-1.19,346.06,0.13,-1.19
1751942312045,1.0,0.0,0.0,0.0,0.0,0.0,9.81,336.94,-0.38,-4.0,336.94,-0.38,-4.0
1751942312149,1.0,0.0,0.0,0.0,0.0,0.0,9.81,341.75,-0.63,-3.31,341.75,-0.63,-3.31
1751942312260,1.0,0.0,0.0,0.0,0.0,0.0,9.81,354.19,-1.06,-1.94,354.19,-1.06,-1.94
1751942312367,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.19,0.31,-0.56,18.19,0.31,-0.56
1751942312472,1.0,0.0,0.0,0.0,0.0,0.0,9.81,30.63,2.88,-0.13,30.63,2.88,-0.13
1751942312577,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.25,2.69,0.25,37.25,2.69,0.25
1751942312686,1.0,0.0,0.0,0.0,0.0,0.0,9.81,45.5,3.56,-0.06,45.5,3.56,-0.06
1751942312790,1.0,0.0,0.0,0.0,0.0,0.0,9.81,49.13,3.56,-0.75,49.13,3.56,-0.75
1751942312898,1.0,0.0,0.0,0.0,0.0,0.0,9.81,48.06,4.13,-0.56,48.06,4.13,-0.56
1751942313009,1.0,0.0,0.0,0.0,0.0,0.0,9.81,47.31,6.81,0.94,47.31,6.81,0.94
1751942313117,1.0,0.0,0.0,0.0,0.0,0.0,9.81,47.13,7.63,1.88,47.13,7.63,1.88
1751942313223,1.0,0.0,0.0,0.0,0.0,0.0,9.81,45.38,7.0,2.94,45.38,7.0,2.94
1751942313328,1.0,0.0,0.0,0.0,0.0,0.0,9.81,38.0,4.81,0.56,38.0,4.81,0.56
1751942313539,1.0,0.0,0.0,0.0,0.0,0.0,9.81,30.75,-1.56,-2.63,30.75,-1.56,-2.63
1751942313643,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.44,0.06,-4.5,27.44,0.06,-4.5
