timestamp,heading,roll,pitch,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature
1752776018034,180.19,-58.0,177.13,-0.06,0.12,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018288,175.44,-58.81,178.13,-0.07,0.36,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018321,176.88,-58.63,174.56,0.14,0.06,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018369,178.06,-58.38,172.19,-0.05,0.03,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018395,179.44,-57.38,168.63,-0.31,0.44,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018426,181.5,-56.06,165.56,-0.01,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018563,192.94,-48.94,155.63,0.11,0.01,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018798,205.0,-40.94,150.5,0.0,-0.16,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018835,209.06,-39.06,149.0,-0.44,1.3,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018881,214.0,-36.44,147.13,0.16,-0.1,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776018915,217.38,-34.75,146.06,-0.12,-0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019052,229.75,-28.94,143.06,-0.05,-0.07,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019183,236.81,-25.88,140.5,0.11,0.55,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019338,248.31,-21.69,134.69,0.07,-0.08,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019375,249.88,-21.19,133.88,0.15,-0.57,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019399,250.75,-21.0,133.31,0.01,-0.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019440,249.94,-22.19,132.63,0.06,-0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019476,245.31,-25.63,133.13,0.17,-0.94,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019515,240.13,-29.38,134.5,-0.27,0.43,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019547,235.88,-32.19,135.94,0.21,-0.05,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019585,229.38,-36.0,138.44,-0.2,0.06,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019720,209.38,-47.19,147.63,0.18,0.37,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019863,195.25,-53.5,157.44,0.06,0.3,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019897,191.38,-55.13,160.88,-0.14,-0.05,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019947,188.94,-56.25,163.81,0.11,0.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776019980,186.44,-57.75,167.19,0.22,-0.43,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020027,182.81,-59.44,171.38,0.0,0.14,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020160,180.0,-61.25,175.25,-0.13,0.21,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020314,186.0,-58.25,164.38,0.1,-0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020347,188.0,-56.31,160.31,-0.38,0.32,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020382,191.81,-52.81,156.0,-0.09,-0.04,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020519,213.75,-39.13,145.63,0.61,-0.42,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020553,218.38,-37.56,142.81,0.55,0.24,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020587,217.56,-38.25,139.69,0.49,1.51,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020639,217.44,-38.06,137.38,-0.73,-0.08,-0.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020670,218.13,-37.56,136.06,0.34,-0.44,-0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020702,215.5,-38.31,134.56,0.2,0.04,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020733,213.81,-38.06,133.63,0.0,-0.51,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020772,213.06,-38.19,134.0,-2.54,-1.5,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020911,207.38,-41.25,134.44,-0.15,-0.27,0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020945,206.88,-41.75,133.56,0.08,0.23,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776020991,207.5,-42.13,131.94,0.05,0.17,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021026,207.44,-43.5,129.5,0.16,-1.46,-0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021164,194.69,-54.88,121.63,0.25,0.2,-0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021199,191.25,-57.13,120.19,0.17,-0.52,2.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021249,189.31,-58.63,120.31,0.27,-0.29,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021383,175.75,-67.38,121.31,0.38,-0.93,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021613,147.88,-83.75,177.38,-0.04,0.51,-0.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021651,143.81,-84.94,179.56,0.28,-0.35,0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021691,139.25,-85.5,-177.75,0.27,-0.73,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021729,136.19,-84.81,-175.75,-0.06,1.04,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776021869,131.44,-82.38,-112.63,-0.12,0.8,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022011,130.56,-81.75,-117.31,0.38,-0.55,-0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022045,130.63,-81.88,-119.63,0.16,-0.21,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022078,130.0,-82.13,-125.63,0.1,0.26,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022126,129.25,-82.13,-133.25,0.08,-0.2,-0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022159,128.94,-82.19,-141.94,-0.01,0.79,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022396,137.94,-71.63,154.63,0.17,0.13,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022436,141.38,-68.5,149.13,0.19,-0.24,-0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022479,146.31,-65.69,143.88,0.18,0.17,0.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022527,153.13,-61.75,138.81,0.36,0.05,-0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022554,160.5,-58.44,133.75,0.38,-0.4,0.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022597,165.5,-55.31,130.25,0.34,-0.09,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022643,172.56,-52.31,126.5,0.25,0.08,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022782,189.25,-44.88,115.88,0.47,-1.18,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022916,198.06,-40.0,102.38,0.18,0.5,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776022957,198.0,-39.56,97.75,0.2,-1.52,-0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023000,197.13,-39.5,94.5,0.37,-0.03,-0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023134,191.25,-38.94,82.19,0.84,-0.67,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023159,189.69,-38.88,79.75,0.47,-0.44,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023416,169.31,-43.88,63.19,0.65,-1.46,-0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023441,168.0,-43.81,60.56,0.69,0.47,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023478,166.0,-43.75,57.88,0.3,-0.14,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023520,163.88,-43.5,54.81,1.67,-0.44,-2.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023554,159.25,-43.63,52.5,0.84,-0.46,-0.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023588,154.31,-43.88,50.06,0.53,-1.03,-0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023727,136.75,-44.63,39.63,0.88,-0.47,-0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023759,134.88,-44.69,37.88,0.71,-0.57,-0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023807,131.25,-44.75,36.13,0.86,-0.12,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023846,126.19,-45.06,33.38,0.22,-0.81,-0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023878,120.5,-45.19,29.56,-0.44,-1.05,-0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023916,116.69,-45.13,26.5,0.84,-1.84,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023947,108.0,-44.06,22.63,0.02,1.12,-0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776023991,103.56,-42.19,20.31,0.14,1.16,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024034,102.88,-40.06,18.94,0.44,-0.13,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024066,100.88,-37.25,16.19,0.91,-0.33,-0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024102,97.38,-34.75,11.69,0.3,-0.52,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024144,94.13,-33.31,8.69,0.07,-1.02,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024178,93.06,-32.38,7.25,0.27,-0.71,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024213,91.13,-32.0,6.25,0.3,0.78,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024358,100.81,-45.94,21.44,-2.22,0.67,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024393,107.94,-53.81,32.0,3.3,-1.94,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024427,111.38,-58.94,41.75,2.54,2.49,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024462,113.13,-61.69,50.81,0.08,1.14,-1.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024510,118.44,-63.56,60.69,1.2,0.73,-0.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024544,133.81,-60.88,93.0,-7.95,-6.01,6.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024686,146.38,-48.56,138.63,4.38,0.23,-9.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024720,148.69,-45.5,144.13,1.25,-4.33,-1.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024752,147.38,-44.38,149.13,-0.46,2.73,-2.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024789,151.94,-42.81,149.06,0.3,-1.53,0.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024824,157.13,-39.31,150.19,0.66,-3.64,1.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776024961,101.19,-28.19,157.69,0.49,1.14,-1.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776025008,103.5,-27.5,162.81,0.75,-0.78,-3.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776025135,101.94,-38.81,-174.38,-0.05,-0.61,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776025176,59.19,-43.63,-158.19,-0.25,0.08,-2.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776035406,0.0,0.0,0.0,0.13,0.94,-4.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776035421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776035546,355.81,-3.38,-2.75,-3.76,-3.34,-21.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776035584,354.94,-6.06,-5.81,-2.36,-4.13,-19.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776035717,355.5,2.44,-2.63,-3.27,-3.46,-17.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776035757,357.19,7.63,-1.13,-4.85,-4.31,-17.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776035997,7.19,-1.06,-9.25,-3.95,-5.01,-17.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036034,11.31,-3.5,-9.0,-1.65,-6.93,-19.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036065,12.0,-3.56,-8.5,-2.39,-9.22,-17.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036306,359.63,-2.56,-3.0,-3.72,-3.6,-18.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036345,359.94,-3.19,-0.25,-2.86,-3.49,-19.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036379,0.56,-3.19,1.44,-3.2,-2.2,-18.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036517,2.44,-5.94,2.06,-2.38,-2.44,-18.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036557,2.88,-7.06,3.19,-1.7,-2.27,-19.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036595,2.5,-5.0,4.19,-2.08,-1.26,-19.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036630,0.19,-3.06,2.88,0.72,-0.66,-16.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036666,357.88,-2.5,5.5,-2.63,-2.18,-18.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036699,357.0,-1.44,7.5,-3.13,0.55,-21.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036736,356.69,0.0,6.75,-4.28,-0.6,-17.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036770,356.94,0.19,5.63,-4.21,-0.93,-17.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036810,357.63,0.31,7.75,-4.56,-0.53,-20.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036848,357.94,0.13,8.0,-4.23,1.44,-18.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036881,359.31,-0.81,5.88,-4.0,-1.23,-18.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776036918,0.5,-1.75,5.13,-3.57,-2.09,-18.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037061,2.69,-5.75,8.38,-1.79,-1.68,-18.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037197,5.0,-5.88,6.5,-2.87,0.36,-17.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037231,5.19,-5.63,7.0,-1.64,-2.43,-19.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037269,5.38,-5.69,6.81,-2.13,-0.75,-18.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037411,289.13,-17.94,168.63,-2.32,-0.93,-18.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037455,289.38,-17.44,168.31,0.02,0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037488,289.75,-16.44,168.13,-0.02,-0.22,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037522,289.94,-15.06,167.63,-0.1,0.09,-0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037560,290.19,-12.81,164.69,0.23,0.5,-0.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037799,290.13,-12.69,164.38,-0.06,-0.36,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037833,290.31,-14.06,163.69,-0.17,0.24,-0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037871,290.94,-13.38,163.13,0.68,-1.05,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037913,291.25,-12.63,163.19,0.12,-0.44,-0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037953,291.94,-12.13,162.56,-0.4,0.02,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776037990,292.56,-11.63,162.5,-0.01,0.18,-0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038021,291.94,-11.25,163.88,0.24,0.13,-0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038162,289.81,-9.81,163.69,0.19,-0.06,-0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038401,291.13,-12.13,165.38,0.56,1.85,-2.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038435,291.06,-12.5,166.0,-0.07,0.24,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038573,292.31,-17.5,165.44,0.06,0.24,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038814,291.38,-17.63,164.5,-0.17,-0.06,-0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038852,291.69,-16.5,163.25,-0.14,-0.03,-0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776038887,291.81,-15.0,162.5,0.13,-0.07,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039025,292.13,-13.0,161.13,0.0,-0.22,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039067,292.44,-13.06,160.75,0.0,-0.28,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039108,292.94,-14.06,160.38,0.08,-0.03,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039146,293.63,-15.5,159.38,-0.03,0.05,-0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039488,294.13,-16.31,159.06,-0.16,-0.27,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039524,293.44,-14.38,158.44,0.12,-0.13,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039558,293.0,-13.69,157.75,0.3,-0.13,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039596,292.56,-13.25,157.69,-0.08,-0.02,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039738,289.25,-15.13,160.63,0.03,-0.01,-0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039778,289.31,-16.81,161.5,0.0,0.12,-0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776039816,289.75,-17.88,160.13,-0.57,0.35,0.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040051,285.63,-15.81,160.44,-0.37,-0.77,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040189,286.69,-8.19,160.63,-0.12,0.04,-0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040228,286.75,-7.25,160.63,-0.18,-0.43,0.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040271,287.06,-6.56,160.94,-0.21,-0.06,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040511,286.75,-1.13,166.69,0.1,0.03,-0.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040649,286.38,-2.31,170.31,-0.14,0.21,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040691,286.38,-3.31,171.13,-0.15,-0.18,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040729,286.25,-3.88,171.19,-0.18,0.03,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776040969,285.25,-1.5,168.75,-0.1,0.1,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776041008,285.25,-1.06,168.88,-0.05,-0.12,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776041042,285.13,-0.81,168.75,-0.03,0.02,-0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776041079,285.0,-0.06,168.44,-0.13,-0.04,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776041119,284.88,0.81,168.13,-0.16,-0.23,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776065389,0.0,0.0,0.0,0.12,-2.01,-9.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752776065523,359.94,-8.5,-111.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776065560,359.94,-8.5,-111.88,0.11,-0.46,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776065600,359.94,-8.56,-111.81,0.04,-0.37,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776065841,0.0,-8.56,-111.88,0.08,-0.35,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
