timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751943837823,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943837939,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838040,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838141,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838258,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838358,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838458,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838577,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838677,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838777,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838891,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943838994,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943839095,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943839196,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943839314,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943839622,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943839833,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943839941,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943840046,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943840150,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943840251,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943840368,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
